date,aggregated_funding_rate_avg_pct,aggregated_predicted_funding_rate_avg_pct,futures_oi_7day_change_pct,liquidation_dominance_pct,funding_contract_count,predicted_funding_contract_count
2022-11-13,-0.0186157847623,0.0150992796205,-23.5896224371,8.98923993272,12,10
2022-11-14,-0.0129175375259,0.00621089518166,-29.6771605434,8.59161155605,12,10
2022-11-15,-0.0173241496727,-0.00519885539527,-26.8471451337,7.40403720075,12,10
2022-11-16,0.000687739475485,6.74901306638e-05,-21.7698644187,8.48778996422,12,10
2022-11-17,-0.00397338793831,-0.0189891458292,-4.740963226,8.73091169003,12,10
2022-11-18,0.00248842420547,0.0241431714389,-2.96327327726,8.33932949747,12,10
2022-11-19,0.000751214682713,-0.000307695277929,-0.765199286608,6.15568421433,12,10
2022-11-20,0.000100570832153,0.0166660812431,-1.18949410138,11.0741794516,12,10
2022-11-21,0.00226307264113,-0.00279075277314,2.68579042031,14.1377551824,12,10
2022-11-22,0.00442407628956,0.00647418641121,3.27333806046,11.2837056439,12,10
2022-11-23,0.00221361574632,0.016989694717,3.31362431422,10.565323115,12,10
2022-11-24,0.0066532823235,0.00331830344807,3.09190688314,10.2177883317,12,10
2022-11-25,0.0029740450605,0.0156232082675,-0.143571553441,11.2497157336,12,10
2022-11-26,-0.00651989587713,-0.00955940660396,0.101465830882,11.7718030525,12,10
2022-11-27,0.00404341675826,0.00669489311505,0.634770771874,10.1337663054,12,10
2022-11-28,0.00257307862346,0.00618749688761,2.03530372296,12.3720403218,12,10
2022-11-29,-0.0101731036619,-0.00400816047951,2.19322031099,10.9062122427,12,10
2022-11-30,-0.000430798627394,-0.0120000894414,0.714257350002,6.31912536339,12,10
2022-12-01,0.00210277810645,0.00567783188347,3.72603247421,7.7493788048,12,10
2022-12-02,-0.00462435496413,0.0036256207209,3.44505423163,7.79296005539,12,10
2022-12-03,0.00788375258792,-0.000714960534226,2.74074951493,6.91222349691,12,10
2022-12-04,-0.00225962674582,-0.0091347512939,0.281924123908,3.41197936392,12,10
2022-12-05,-0.0091631903875,-0.00635405657635,2.41308803252,3.93230848735,12,10
2022-12-06,0.00177209550997,0.00824194293842,2.70065758935,3.77500053558,12,10
2022-12-07,-0.00167427191184,-0.00657926949711,-0.52043802681,7.44207869029,12,10
2022-12-08,-0.00533038235883,-0.00225886442254,-4.51352387658,2.01227091304,12,10
2022-12-09,-0.00333734152115,0.00322215250086,-2.06593094388,3.35638287899,12,10
2022-12-10,-0.00929175981457,-0.0327752391542,-4.37865976081,2.22991728149,12,10
2022-12-11,-0.00298981056922,0.00176479205191,-2.00466026372,3.71782140779,12,10
2022-12-12,0.000791218793724,0.000707496962684,-5.19069729662,4.24843526108,12,10
2022-12-13,0.00140999579414,0.00622695073147,-4.44061043317,-0.737986701786,12,10
2022-12-14,-0.00375755885952,0.00332358299865,3.43730420715,-1.68977683207,12,10
2022-12-15,0.00599656949678,0.00689330774414,5.66311210608,4.14303131276,12,10
2022-12-16,-0.00659880071651,-0.00299017327004,2.02160056974,8.42804140151,12,10
2022-12-17,-0.00124920447332,-0.00573279279859,-1.20431649308,5.99064895791,12,10
2022-12-18,-0.00833557313231,-0.00644593285842,-0.972972198459,3.10640386383,12,10
2022-12-19,0.0026528174734,0.00972340109723,-2.93360218768,8.22929379954,12,10
2022-12-20,-0.000534311534106,0.000647209761076,-2.51673149192,4.24158474637,12,10
2022-12-21,0.00824990532009,0.00523654057096,-7.00675927885,7.58019056774,12,10
2022-12-22,0.00797590210581,0.0106897891678,-8.22170890407,9.06634157092,12,10
2022-12-23,0.00476853793641,0.01075062042,-5.65393943614,5.00595560947,12,10
2022-12-24,0.00545765745678,0.0041888992869,0.630395173303,10.1103692814,12,10
2022-12-25,0.00240164469555,0.00684040464475,-0.747376193881,12.3136837811,12,10
2022-12-26,0.00256794933786,0.00360540225908,1.61495520216,6.87164739058,12,10
2022-12-27,0.00632575162431,0.0019274092901,1.05317131763,9.7972613149,12,10
2022-12-28,0.00745888805471,0.00971204561696,1.52343316102,11.7051150664,12,10
2022-12-29,0.00447365531311,0.00748857448835,3.8763381529,11.6357190845,12,10
2022-12-30,0.0117075164902,0.0114653984886,3.41570416343,14.349208777,12,10
2022-12-31,0.0074049029679,0.00718467684734,-0.195579198638,17.2861115793,12,10
2023-01-01,0.00561684194036,0.00406049469886,-2.22719465957,10.1416092204,12,10
2023-01-02,0.0056990493059,0.00563470933379,-0.859317667629,4.89084756925,12,10
2023-01-03,0.00191464432737,0.00294850250884,1.42936502216,7.0454225125,12,10
2023-01-04,0.00734576484426,0.00567181469469,-1.35277007839,2.13115777424,12,10
2023-01-05,0.00359470943829,0.000845137688556,-3.16546102853,0.679613211981,12,10
2023-01-06,0.00649750894236,0.00137496586376,-6.43639748693,-1.71561301983,12,10
2023-01-07,0.0209989081871,0.00605932986056,0.775521702125,-3.59724037562,12,10
2023-01-08,0.0113986995634,0.00208504669107,-0.654972695124,-8.45997970995,12,10
2023-01-09,0.00364639781473,0.00188122691176,-0.863782510355,-11.6206594373,12,10
2023-01-10,0.00192281740076,-0.00245147725932,-4.40468433093,-15.5737430725,12,10
2023-01-11,0.00827359877179,0.00328813570398,3.58303090084,-18.7041269734,12,10
2023-01-12,0.00615066999992,0.00897415591513,3.94969125774,-19.5475874638,12,10
2023-01-13,0.00180608401474,1.45602627627e-05,9.78641518714,-21.8552417762,12,10
2023-01-14,0.00935738536949,0.0167574183357,11.1571130281,-22.5391142084,12,10
2023-01-15,0.013155023844,0.00963680599332,12.0028065774,-18.5619843077,12,10
2023-01-16,0.00711159706122,0.00897383548042,11.0107651109,-17.5593717269,12,10
2023-01-17,0.00328042854293,0.00269950849259,16.2295445285,-15.7274911526,12,10
2023-01-18,0.00527750133362,0.0100641461234,10.4802704613,-11.7947876824,12,10
2023-01-19,0.00433021500106,-0.00125235016081,8.78544141045,-13.4971787723,12,10
2023-01-20,0.00473533665195,0.0072676030082,8.93189281906,-17.1318804555,12,10
2023-01-21,0.00820305321295,0.011107007293,4.95300224278,-15.4806004233,12,10
2023-01-22,0.00870999202036,0.00934457279344,7.85902816218,-10.7427678811,12,10
2023-01-23,0.00696472794416,0.00999424211812,6.46874631114,-9.55568585539,12,10
2023-01-24,0.0103496455037,0.0131017279787,3.77303562209,-4.21695537212,12,10
2023-01-25,0.0131662942641,0.0107131112307,2.1633749887,-6.0329943156,12,10
2023-01-26,0.00792333997887,0.00893474324688,2.28345758203,-3.83448547923,12,10
2023-01-27,0.00828345788812,0.00820291238769,-3.57467705823,-3.5895182714,12,10
2023-01-28,0.00826257999154,0.00374521634484,-4.33417445953,1.29826487022,12,10
2023-01-29,0.00909730241636,0.0133074960083,-3.25067192317,-3.52611594882,12,10
2023-01-30,0.00716129815747,0.00797752061857,4.94006839836,2.05902497696,12,10
2023-01-31,0.00389437226805,0.00719469716252,-1.61024300911,0.127818747887,12,10
2023-02-01,0.0163783476791,0.0115408525594,0.199250084413,-2.25637683662,12,10
2023-02-02,0.00974929909172,0.0132082081042,2.90336750085,-2.33357409684,12,10
2023-02-03,0.0115144349337,0.00825113265942,4.85929097982,0.805432969614,12,10
2023-02-04,0.00693081559806,0.00482339872322,4.23482238506,3.27855507092,12,10
2023-02-05,0.00750857084538,0.00767080318062,3.49524563341,7.53206574548,12,10
2023-02-06,0.00844804840449,0.00789919319488,-2.98313494187,7.74239169158,12,10
2023-02-07,0.0070403053301,0.00903577586979,2.12755125166,3.88254916376,12,10
2023-02-08,0.00592075179111,0.00541759311142,0.668788656229,5.39406137466,12,10
2023-02-09,0.00569754875218,0.00909458348846,0.311056381954,9.94332774877,12,10
2023-02-10,0.00483985603616,0.0058837900053,-5.78926651579,11.352616188,12,10
2023-02-11,0.000933165083023,0.000505168062938,-6.35108602457,7.7449619445,12,10
2023-02-12,-0.00329299019293,-0.00708484901589,-6.10304279897,8.30491911846,12,10
2023-02-13,0.00263106454936,0.00821575522065,-7.76198563015,9.23373483781,12,10
2023-02-14,0.00660679298554,0.00895364825798,-7.09009852047,6.49959712232,12,10
2023-02-15,0.0137365076628,0.0131682584073,-4.5101396101,0.35324192168,12,10
2023-02-16,0.0202870112045,0.0128175026317,2.8879437888,1.02238044415,12,10
2023-02-17,0.0119676384122,0.0128260274666,5.27178577794,-0.30515254669,12,10
2023-02-18,0.0141462487564,0.00871694702599,11.0902163345,1.43693402841,12,10
2023-02-19,0.00813387119092,0.00644495571511,12.9294341383,1.87811338147,12,10
2023-02-20,0.0142524292067,0.0150382564781,13.5679481711,1.98044100773,12,10
2023-02-21,0.00800475348683,0.00953272055465,17.1026096682,3.93939736464,12,10
2023-02-22,0.00764966890587,0.0095203446491,12.6968887538,6.93694519991,12,10
2023-02-23,0.00439439405368,0.00803775378507,2.18952395296,7.94609512125,12,10
2023-02-24,0.00724160115109,0.00327672932739,5.77293399525,11.4039994434,12,10
2023-02-25,0.00669629783254,0.00919182744405,-3.20808626375,13.7047795525,12,10
2023-02-26,0.00539496436925,0.0122535183906,-3.66291896039,8.58517619805,12,10
2023-02-27,0.00831565166811,0.00706689804544,-3.38236790242,8.373681931,12,10
2023-02-28,0.00455056599641,0.00122589196815,-7.48794281882,9.8111151756,12,10
2023-03-01,0.00709919709624,0.00947047250888,-6.26232317907,7.3241583024,12,10
2023-03-02,0.00670200874552,0.00998334597634,-5.141548366,9.18571319766,12,10
2023-03-03,0.00665359366598,0.00479379880911,-1.33118611193,13.3031520779,12,10
2023-03-04,0.00183866526647,0.006480001833,-5.89916387444,15.4424221662,12,10
2023-03-05,-0.000797244154821,-0.00525135764595,-9.0325091865,12.142855646,12,10
2023-03-06,0.0041422754135,-0.00526250187859,-10.1318484314,13.3894295536,12,10
2023-03-07,0.00549218253695,0.00800504864658,-7.94893417528,14.9016209118,12,10
2023-03-08,0.00633622095084,0.0052490598071,-9.99210371217,17.3179387816,12,10
2023-03-09,0.00758413040296,-0.0129600656513,-10.5375524214,20.5324639127,12,10
2023-03-10,-0.00816735493793,-0.0165997800719,-20.2949354108,19.4964118556,12,10
2023-03-11,-0.0342809249515,-0.020726417455,-13.4478109893,15.5819574162,12,10
2023-03-12,-0.0460273316801,-0.0315513961376,-13.8466688488,9.76610114885,12,10
2023-03-13,-0.00902874831161,0.025311662946,-13.3879426452,5.11371238075,12,10
2023-03-14,0.0271826909383,0.00608222586523,-1.09177874507,3.57160529629,12,10
2023-03-15,0.00528751237844,0.00211718296522,1.7370989334,3.55963944311,12,10
2023-03-16,0.00196138712835,0.00666076494053,1.42598277453,1.1523140144,12,10
2023-03-17,0.0094642990547,0.00915616279006,11.7697847621,-2.23899016274,12,10
2023-03-18,0.0058176608106,0.00955846075537,23.3129343435,-0.982772814248,12,10
2023-03-19,0.0066736956804,0.00924494709467,27.2116218436,-2.85850604859,12,10
2023-03-20,0.00624251115758,0.00398597433938,37.1249221065,-1.06177950773,12,10
2023-03-21,0.00117472779166,-0.00635330304211,16.0967231338,-0.923257514603,12,10
2023-03-22,0.00480288962944,-0.0085754339732,15.6766481068,2.11136258037,12,10
2023-03-23,0.00667613628993,0.00322990440137,11.7004323909,0.967873339385,12,10
2023-03-24,0.0022975391729,-0.00276293299107,14.3629890583,3.26906360361,12,10
2023-03-25,0.000722436477584,0.0008757291054,-0.0866507074542,4.26777032569,12,10
2023-03-26,0.00173379637803,0.00149890966505,-1.21822888229,1.00552605424,12,10
2023-03-27,0.000232253894394,0.000287071947842,-3.64838686331,4.120190984,12,10
2023-03-28,0.00535938885718,0.00667758945848,-4.16576006868,3.39664240787,12,10
2023-03-29,0.011686114385,0.00113099568588,-4.49984749169,-0.870885771335,12,10
2023-03-30,0.00249365666975,0.00347292256176,6.93171920528,0.441298758899,12,10
2023-03-31,0.00561384594426,0.00622946403853,-1.28822235672,-0.100435001378,12,10
2023-04-01,0.00926255449124,0.00507725354958,3.9375175169,1.18515024584,12,10
2023-04-02,0.00399726685492,0.00816531162237,4.38594719587,4.4673762367,12,10
2023-04-03,0.00454064913697,-0.00477542807502,-0.58179150228,6.13780207157,12,10
2023-04-04,0.00348589394089,0.00596034093552,-3.2019753638,4.56277947781,12,10
2023-04-05,0.00561899498758,0.00479904586168,-0.715867316259,3.79723635857,12,10
2023-04-06,-0.00120438598539,-0.00230945569185,-7.62352425564,5.55525215521,12,10
2023-04-07,-0.000137636187786,-0.0071435070274,-1.64609586669,7.45763201255,12,10
2023-04-08,0.0046957548104,0.000614847897199,-1.12110330199,7.89895852793,12,10
2023-04-09,0.000385228194002,0.00592597535449,-1.01238578332,2.87156923036,12,10
2023-04-10,0.00498144487051,0.00405332083313,1.95129905067,-2.54808674761,12,10
2023-04-11,0.00723196671403,0.0089967847458,19.3448664263,-5.68567051469,12,10
2023-04-12,0.00446876231719,0.00752068078847,17.0498553011,-3.60894002695,12,10
2023-04-13,0.0101913273503,0.00556915717627,18.7822421279,-4.8844688186,12,10
2023-04-14,0.00281226850915,-0.00181472408139,19.3201056872,-4.62402909512,12,10
2023-04-15,0.00837196224327,0.0127665830392,12.361862139,-2.12645478763,12,10
2023-04-16,0.00943887021597,0.00963340218288,12.3202552426,-3.02734149962,12,10
2023-04-17,0.00856309867004,0.00274637260474,8.65815639364,2.58387997076,12,10
2023-04-18,0.00705197991272,0.0104392878318,-4.26209619167,0.985504507738,12,10
2023-04-19,0.0015419001878,0.00161254597951,-2.73123178466,5.80102553739,12,10
2023-04-20,0.00845872928738,0.00890089961325,-9.48049234569,9.09260343104,12,10
2023-04-21,0.0106892729071,0.00857797720913,-10.8025406894,12.575166464,12,10
2023-04-22,0.0017584706531,-0.00155038596368,-11.2042821793,8.61899700661,12,10
2023-04-23,0.000765252404651,0.00712100590476,-9.18227023058,9.02832560865,12,10
2023-04-24,0.00616403272095,-0.000796342343308,-10.322119141,8.39809151915,12,10
2023-04-25,0.00390277605429,0.00593943533875,-8.66781693644,4.44567710926,12,10
2023-04-26,0.00673263827507,-0.000524770781347,-8.18015178508,4.17165475504,12,10
2023-04-27,0.00246065245992,0.00383438756779,-9.40301442358,2.78998181986,12,10
2023-04-28,0.00155837897284,-0.00505912869224,-4.02668011946,3.63282343034,12,10
2023-04-29,0.000558721406397,0.00227993688727,2.47149364041,5.48563190771,12,10
2023-04-30,0.00278556272004,-0.000678645346688,-0.240467781319,4.63943068512,12,10
2023-05-01,0.00402903761336,0.0071202530831,1.13618294101,8.91338081341,12,10
2023-05-02,0.0040545076327,-0.00923514760019,-0.537354665712,5.20135168979,12,10
2023-05-03,0.00579556301514,0.0121648818305,-1.12836763094,4.14379872177,12,10
2023-05-04,0.00808770592751,0.00309328034986,4.65183656796,5.37995555924,12,10
2023-05-05,0.00506053322152,0.00041878630344,0.663550311496,1.42687369182,12,10
2023-05-06,-0.00192646286434,-0.0181128461226,3.50663506418,2.81425609428,12,10
2023-05-07,-0.00708444046961,-0.00117070045001,-1.14428697663,4.49670347,12,10
2023-05-08,-4.36279790129e-05,-0.0086623048238,-0.462161102695,7.96722273191,12,10
2023-05-09,0.00300518381495,0.00742528920489,3.07981616102,6.6797071847,12,10
2023-05-10,0.00402951481852,-0.00405063412303,0.260581499613,7.54894307243,12,10
2023-05-11,0.00204141861522,0.00533105029364,-1.49552911548,10.1146915508,12,10
2023-05-12,0.00373126406335,0.00510898117468,0.351134397581,11.5107621393,12,10
2023-05-13,0.00402128729693,0.00463243112015,-6.80128998619,9.03225706579,12,10
2023-05-14,0.00416317964195,0.00282395860264,-1.23520635287,7.15224630293,12,10
2023-05-15,0.00338148628416,0.010451237421,-0.0290989777959,4.85615338264,12,10
2023-05-16,0.00879662983709,0.00757542214615,0.08230410123,5.93988971552,12,10
2023-05-17,0.00718397508107,0.00868583055917,0.867429184617,3.45924268039,12,10
2023-05-18,0.00692714023122,0.0049670204345,4.99371330052,6.36011263664,12,10
2023-05-19,0.00493870975704,0.00613390982467,-2.3487844339,5.76230148114,12,10
2023-05-20,0.00383393777476,-0.000184356997348,0.315459369076,2.89392928255,12,10
2023-05-21,0.00438400134686,0.00821522018743,1.03641207764,5.66049071494,12,10
2023-05-22,0.00666142866829,0.00792213502715,-0.52743259907,5.88216031279,12,11
2023-05-23,0.00817981436842,0.0114371774324,-1.14612600953,2.8114597056,12,11
2023-05-24,0.00722290961021,0.0074741539204,1.10310173878,6.40201398754,12,11
2023-05-25,0.00582980908116,0.00361004230941,-1.2392826936,6.3924344716,12,11
2023-05-26,0.00717846135464,1.55928998394e-05,3.66834083058,2.46359085672,12,11
2023-05-27,0.00769747215919,0.00398790578302,1.12867831428,1.79585556393,12,11
2023-05-28,0.00622111068982,0.0109996199675,-0.339019187412,-3.75754277356,12,11
2023-05-29,0.010226486577,0.00919179979512,6.31654643083,-2.44030456497,12,11
2023-05-30,0.00942658346324,0.0119224548611,4.32365525347,-1.22460664797,12,11
2023-05-31,0.00945752467382,0.00497288364571,2.03188034862,2.87610593296,12,11
2023-06-01,0.00937544820789,0.00848516833157,1.49759563781,5.99761397709,12,11
2023-06-02,0.00837535749259,0.0105690334435,-1.49071610825,5.42929590262,12,11
2023-06-03,0.00798397683603,0.00324279942417,2.7246437947,8.72895427071,12,11
2023-06-04,0.0100415491456,0.0091772380144,2.32749956684,5.83357579383,12,11
2023-06-05,0.00614950636971,-0.00165438520566,-4.69881300579,10.5288771311,12,11
2023-06-06,0.00744279755235,0.0101724357372,-2.72401448428,5.71634481947,12,11
2023-06-07,0.00816809652686,0.00756412336719,-2.66022756086,8.20064488476,12,11
2023-06-08,0.00667326760818,0.00686267391363,-6.23583853567,6.7366329767,12,11
2023-06-09,0.00911482262802,0.00958371612156,-3.20329771944,7.13280931244,12,11
2023-06-10,0.00636907686571,0.00351053409598,-4.59737545622,8.87882078265,12,11
2023-06-11,0.00991258984522,0.0116169486559,-5.86080266991,6.94177842589,12,11
2023-06-12,0.0106861030201,0.010795512271,-4.84129365422,8.63922254486,12,11
2023-06-13,0.00825060965083,0.00792666232914,-4.65832011835,6.56978224478,12,11
2023-06-14,0.00457959730459,0.00122582750648,-3.14780718012,10.6036600998,12,11
2023-06-15,0.00851064491203,0.00923208923249,0.45823095355,7.21177144345,12,11
2023-06-16,0.0103413544814,0.00844708292608,0.502912086393,3.39201955293,12,11
2023-06-17,0.0104314567968,0.00744693202848,4.40143378257,-0.287509618688,12,11
2023-06-18,0.00819005817994,0.00807617295352,4.72107809887,1.54501731423,12,11
2023-06-19,0.00645274238223,0.00744052046951,5.15727560891,0.840481265773,12,11
2023-06-20,0.00547000890647,-0.00394143829574,6.25551528004,-2.59186328651,12,11
2023-06-21,0.00431958799585,0.0164358887111,16.1794801834,-5.80754027195,12,11
2023-06-22,0.00821717694373,0.00778310568821,23.1872517559,-3.17275221467,12,11
2023-06-23,0.00760912661937,0.00310897240953,23.2762524401,-4.07560447579,12,11
2023-06-24,0.0078655483886,0.0107178908412,22.5570455121,-3.00373031104,12,11
2023-06-25,0.0122404844234,0.00997989773486,24.9367145117,-1.77204662263,12,11
2023-06-26,0.0081420464823,0.00740475894399,25.4746058586,0.422227374758,12,11
2023-06-27,0.00590578459616,0.00276134970979,21.4993885325,-0.739012280727,12,11
2023-06-28,0.00702512215939,0.00530824425095,10.4424146448,3.48801667869,12,11
2023-06-29,0.00924095976802,0.00923364790305,4.73611431124,0.566330432966,12,11
2023-06-30,0.00471666604921,0.0108018154326,4.38770874657,0.938115334124,12,11
2023-07-01,0.0103021235074,0.00957634204017,-4.41254455539,-1.40308808479,12,11
2023-07-02,0.0117860760476,0.0094254961716,-4.16926211178,-0.189599382687,12,11
2023-07-03,0.0105504546817,0.00721683800807,-5.32813951164,-4.27614960112,12,11
2023-07-04,0.0103207654014,0.00736990032309,0.851339060875,0.365768794662,12,11
2023-07-05,0.00758391778085,0.00687148625802,-2.22577799087,3.9802530142,12,11
2023-07-06,0.000225611440822,0.00414966780713,0.381046206749,5.43791357667,12,11
2023-07-07,-0.00231359078398,-0.00734265446998,-7.61771577877,5.31614413874,12,11
2023-07-08,0.00317860070331,-0.0088597665828,-1.43679017351,8.56160722361,12,11
2023-07-09,0.00650202134348,0.0056338945223,-1.88449590203,8.47712270889,12,11
2023-07-10,0.0102043119347,0.0039621989871,-1.56778847055,5.42587072312,12,11
2023-07-11,0.00529819281469,0.00642850124789,-7.55758424623,4.12686874075,12,11
2023-07-12,0.00234274152988,0.00507096670027,-3.42598665394,2.12640349901,12,11
2023-07-13,0.00802808409382,0.0125720537622,-0.844771891451,-2.17739560207,12,11
2023-07-14,0.00991095748521,-0.0104949169473,5.06185710969,2.75219554191,12,11
2023-07-15,-0.000261752162138,0.00697622021186,5.21221257886,3.00322246521,12,11
2023-07-16,-0.000140444572073,0.00620931812319,2.71338030778,5.81238784772,12,11
2023-07-17,0.00649696784518,0.00403567171662,2.71122982682,8.60351264753,12,11
2023-07-18,0.00732832293567,0.00706448275132,4.09629457956,10.7227292324,12,11
2023-07-19,0.00637766035171,0.00242398195498,2.74199857096,9.19819766117,12,11
2023-07-20,0.00420517600727,0.00587893199231,-2.00252669929,9.69088057658,12,11
2023-07-21,0.0054757828436,0.00324458655374,-3.48709313719,7.97556602876,12,11
2023-07-22,0.000351223241622,0.0022042033783,-5.3194863187,11.529858069,12,11
2023-07-23,0.00929825714836,0.00629601144773,-3.982738975,7.77496754725,12,11
2023-07-24,0.0079805511366,0.00588194195932,-4.07471480732,12.1502671367,12,11
2023-07-25,0.00578103447185,0.00297989407127,-1.52715636985,7.74172931842,12,11
2023-07-26,0.00522268975711,-0.00237761519982,-3.26535488099,5.57911897848,12,11
2023-07-27,-0.00102676271509,0.00403010045582,-2.04371336291,10.117383638,12,11
2023-07-28,0.00989862963721,0.00591882730635,1.02169445542,8.65229920098,12,11
2023-07-29,0.00803698134703,0.00785862461027,2.08288076659,5.41788300377,12,11
2023-07-30,0.00474692493203,-0.000668788431949,2.86609771296,8.53102700068,12,11
2023-07-31,0.00723931281608,0.00254345512261,2.55226628047,7.43809566796,12,11
2023-08-01,0.0136959804748,0.0105894599474,0.806664653894,5.99113002597,12,11
2023-08-02,0.0106791345499,0.0100485350507,0.876184280506,5.90082374741,12,11
2023-08-03,0.0122221527703,0.0113985136164,-1.01174743992,5.99846028998,12,11
2023-08-04,0.00896798834701,0.00954746089137,-1.21015111848,8.97481697174,12,11
2023-08-05,0.0115446304963,0.011912675212,0.000558166606773,10.8159633826,12,11
2023-08-06,0.0155289493759,0.0141322264012,-0.381601408608,8.01147722292,12,11
2023-08-07,0.0156821344702,0.0114696943225,-0.78783164055,8.74750660075,12,11
2023-08-08,0.00937352141551,0.00857457792228,-1.46790212958,2.98168189562,12,11
2023-08-09,0.0081780052438,0.0114898895066,3.44755194811,4.99953020816,12,11
2023-08-10,0.0105330220856,0.00880089263007,4.67128735467,6.98977667627,12,11
2023-08-11,0.00790519329243,0.00715871473854,4.10353727845,9.85749619402,12,11
2023-08-12,0.00846158130401,0.00878830328757,1.76396528965,5.63407725405,12,11
2023-08-13,0.0102851688973,0.0122608577305,1.576570089,8.90906242953,12,11
2023-08-14,0.0134817318754,0.00848799888163,1.88312610651,9.44989223834,12,11
2023-08-15,0.00961426963132,0.00989252073641,0.28025964317,13.6470904572,12,11
2023-08-16,0.0154988424879,0.0141023229006,-2.03780924238,17.400296628,12,11
2023-08-17,0.00223219405974,-0.0461709701832,-1.48260560869,18.5140240828,12,11
2023-08-18,0.000332053211364,0.00293490414959,-18.8141898123,18.1634515839,12,11
2023-08-19,-0.000501417244004,-0.000486721206538,-20.3603313088,16.55277547,12,11
2023-08-20,-0.0035305815273,-0.00100267814731,-20.7840626941,12.8060414992,12,11
2023-08-21,0.000775268588818,0.00100616722307,-19.008758055,13.7219306243,12,11
2023-08-22,0.00369080510769,0.00651405047318,-14.445118414,15.1129672113,12,11
2023-08-23,0.00561594104534,-0.00200801208554,-19.6006873476,10.1691700522,12,11
2023-08-24,0.00684757768598,0.000679623856681,-19.6298126867,13.4267493656,12,11
2023-08-25,0.00135171107055,0.00195326721003,-3.16427945938,13.9192875348,12,11
2023-08-26,0.00824906921475,0.00639858145557,-2.81967386201,9.69990513898,12,11
2023-08-27,0.00175937488368,-0.0003974607542,-3.4493552295,5.84885199694,12,11
2023-08-28,0.00344022575137,0.00070368975525,-2.14437408908,5.99732235591,12,11
2023-08-29,-0.000382591611123,0.000516107403021,-6.1917081525,2.55647913129,12,11
2023-08-30,0.00386044048924,0.00066268088458,8.1406545284,6.76868728723,12,11
2023-08-31,0.00256100444306,-0.00616370270318,5.28484480932,10.3069729545,12,11
2023-09-01,0.00334434552269,0.0103370427354,-2.71843948334,11.8993837412,12,11
2023-09-02,-0.000333505140639,0.00538586489199,-1.01458484694,9.04695120035,12,11
2023-09-03,0.00310094488172,0.00617980929863,-0.692845347653,10.3630382607,12,11
2023-09-04,0.00501518978793,0.0013754401799,-1.94482090934,13.8560756815,12,11
2023-09-05,0.00351416112902,0.00402606507482,-2.4818671319,12.8855761547,12,11
2023-09-06,0.00477023657056,0.00627101953499,-11.1503148727,11.8819786951,12,11
2023-09-07,0.00646482318503,-0.00018998422395,-7.92437808658,6.96408333228,12,11
2023-09-08,-5.25517399559e-05,0.00173364928741,2.52224013291,9.11150403575,12,11
2023-09-09,0.00333381819428,0.00365795405163,2.23225412691,6.35677460648,12,11
2023-09-10,0.00494912827836,0.00429509615295,0.347145637234,8.21229567111,12,11
2023-09-11,0.00232083993659,-1.69410183096e-05,0.403239233834,12.4299543687,12,11
2023-09-12,0.0011759613454,0.00209749173598,3.43903681436,8.24654068592,12,11
2023-09-13,0.000183896580635,-0.00487477304572,2.14783205214,5.84443685,12,11
2023-09-14,0.000348992699065,-0.0012587016039,4.85096203883,1.9477373464,12,11
2023-09-15,0.00533383882327,-0.00333223480307,5.73061663133,0.306714695962,12,11
2023-09-16,0.00442084998387,-0.003135229906,4.80920572917,1.30679310873,12,11
2023-09-17,-0.00067078105666,0.00037473546889,6.46717516774,5.6531465001,12,11
2023-09-18,-0.00115502469016,-0.00136050713737,3.91938249701,2.21759851475,12,11
2023-09-19,0.00232223216785,-0.00105277325184,5.48964355972,1.41111661741,12,11
2023-09-20,0.00330319165562,-0.000385624694888,9.29948548465,3.34222136576,12,11
2023-09-21,0.00369132067878,-0.00388819363466,4.51889472448,7.91498421504,12,11
2023-09-22,0.00578649275185,0.00315938823926,2.57354362386,6.63677480502,12,11
2023-09-23,-0.00012632684602,0.00362848040604,-0.0804036637939,6.90657338537,12,11
2023-09-24,0.00461207351892,-0.00824335990353,-1.49381420879,11.5204324543,12,11
2023-09-25,0.00367904314526,-0.000519771137125,0.199908176666,10.7484427521,12,11
2023-09-26,0.0047482270599,0.00666271735824,-1.33735739351,10.8561347547,12,11
2023-09-27,0.00167610749483,0.00438000207731,-3.92141674277,8.14862315432,12,11
2023-09-28,0.00246413744777,-0.000269266330904,-3.63300256502,3.46431257542,12,11
2023-09-29,0.0044343229599,0.00608917492945,1.10409913251,2.05150451459,12,11
2023-09-30,0.00284987596751,-0.00286805678384,2.40073704316,-1.91455931461,12,11
2023-10-01,0.00341460372552,0.00781345031645,2.32201576916,-7.00159117814,12,11
2023-10-02,0.00110158580878,0.00819587462671,6.75115867171,-3.93468078435,12,11
2023-10-03,0.0048865392743,0.00587238846793,2.80216417471,-0.573404988863,12,11
2023-10-04,0.00372047134916,0.00258602945626,3.47671373387,-2.76632184415,12,11
2023-10-05,-0.00215050228723,0.00216674023235,6.15548544904,-0.918613417768,12,11
2023-10-06,-0.00122520234026,0.00383430570701,-0.15573259482,-2.0795447795,12,11
2023-10-07,0.000835238488505,-0.00230405801574,7.38590489165,-1.38830594162,12,11
2023-10-08,0.00302136273877,0.000333031233947,8.96683840661,2.49376422232,12,11
2023-10-09,0.00289046180761,0.00785210252582,5.68018732552,5.90805165701,12,11
